Leaches,28,-5,0,0,0,0,0,2,0
Leather Belt,0,0,0,0,0,0,30,0,0
Leather Boots,0,5,0,2,0,0,0,0,0
Leather Hat,0,5,0,2,0,0,0,0,0
Leather Jacket,0,5,0,2,0,0,0,0,0
Legs of Eos,-60,135,-60,135,0,-200,0,2,0
Legs of Prometheus,0,0,0,0,125,125,60,0,0
Legs of Selene,25,0,25,0,0,0,0,0,0
Legs of Themis,0,0,0,0,0,0,0,4,0
Lero's Hood,0,-40,0,105,0,0,0,3,0
Lesser Jewel of Defense,0,2,0,0,0,0,0,0,0
Lesser Jewel of Health,0,0,0,0,8,0,0,0,0
Lesser Jewel of Mana,0,0,0,0,0,8,0,0,0
Lesser Jewel of Resistance,0,0,0,2,0,0,0,0,0
Lesser Jewel of Speed,0,0,0,0,0,0,2,0,0
Lesser Jewel of Strength,2,0,0,0,0,0,0,0,0
Lesser Jewel of Wisdom,0,0,2,0,0,0,0,0,0
Leviathan Cuirass,0,285,0,56,120,0,0,0,0
Lich's Staff,10,0,85,0,0,50,0,0,0
Lifeshaker,204,0,0,0,0,0,0,0,0
Liver of Prometheus,0,0,0,0,60,60,0,0,0
Lizarr Armor,0,55,0,6,0,0,0,0,0
Lizarr Blade,55,0,0,0,0,0,0,0,0
Lizarr Boots,0,24,0,20,0,0,3,0,0
Lizarr Leggings,0,55,0,4,0,0,0,0,0
Ljosalfar Armor,0,185,0,0,0,0,0,0,0
Ljosalfar Boots,0,88,0,88,0,0,0,0,0
Ljosalfar Cowl,0,160,0,0,0,0,15,0,0
Ljosalfar Garb,0,160,0,0,0,0,25,0,0
Ljosalfar Helmet,0,177,0,0,0,0,0,0,0
Ljosalfar Hood,0,30,0,155,0,0,0,0,0
Ljosalfar Robe,0,33,0,157,0,0,0,0,0
Ljosalfar Sceptre,155,0,170,0,200,50,0,0,0
Ljosalfar Staff,0,0,177,0,0,25,0,0,0
Ljosalfar Sword,170,0,20,0,0,0,0,0,0
Longbow,25,0,0,0,0,0,0,0,0
Longsword,27,0,0,0,0,0,0,0,0
Lordly Monster Tome,0,0,0,0,0,0,0,0,0
Lost Art,272,0,0,0,0,0,65,0,4
Lost Ember,0,0,0,0,0,0,0,0,0
Lost Helmet,0,172,0,45,0,0,0,0,0
Lover's Lost,0,0,0,0,0,0,0,0,0
Lugus Gauntlet,0,0,0,0,0,0,0,0,0
Lunar Boots,20,130,0,20,0,0,0,0,0
Lunar Dagger,150,0,0,0,0,10,25,0,0
Lunar Garb,20,120,0,30,0,0,0,0,0
Lunar Helmet,30,120,0,30,0,0,0,0,0
Lungs of Eos,-135,0,-135,0,0,0,0,0,0
Lungs of Oceanus,0,0,45,0,0,0,0,0,0
Lungs of Selene,-45,0,-45,0,0,0,0,0,0
Lungs of Themis,0,0,0,0,0,0,0,3,0
Lute,4,0,4,0,0,0,0,0,0
Lyncus Paw,0,0,0,0,0,0,0,3,4
Lyncus' Bracer,8,0,0,0,0,120,0,1,6
Lyncus' Bristle,-12,0,0,0,0,0,0,1,2
Lyncus' Ring,90,90,90,90,90,90,90,0,0
Lynx Labrys,310,0,0,0,0,0,0,18,0
Lyonesse Boots,0,225,0,55,0,0,55,0,0
Lyonesse Cowl,0,225,0,55,0,0,55,0,0
Lyonesse Crown,0,265,0,235,32,44,0,0,0
Lyonesse Cuirass,0,235,0,55,0,0,0,0,0
Lyonesse Garb,0,225,0,55,0,0,55,0,0
Lyonesse Greaves,0,235,0,55,0,0,0,0,0
Lyonesse Helmet,0,235,0,55,0,0,0,0,0
Lyonesse Hood,0,55,0,235,0,0,0,0,0
Lyonesse Robe,0,55,0,235,0,0,0,0,0
Lyonesse Shield,0,0,0,0,0,0,0,29,0
Lyonesse Shoes,0,55,0,235,0,0,0,0,0
Lyonesse Staff,0,0,244,0,0,0,0,0,0
Lyonesse Sword,244,0,0,0,0,0,0,0,0
Mace,27,0,0,0,0,0,0,0,0
Macha Boots,0,72,0,198,0,48,0,0,0
Macha Pillar,0,0,310,0,32,32,0,0,0
Macha Robe,0,72,0,198,0,48,0,0,0
Macha Veil,0,72,0,198,0,48,0,0,0
Macha Warstaff,0,0,198,0,32,32,0,0,0
Macha's Scroll,0,0,64,64,0,64,0,0,0
Mage's Boots,0,15,0,30,0,0,0,0,0
Mage's Ring,-100,0,50,0,0,0,0,0,0
Mage's Scroll,0,0,12,0,0,0,0,-5,0
Magh Meall,0,220,0,220,0,0,0,8,0
Magician's Hood,0,6,0,20,0,0,0,0,0
Magician's Robe,0,7,0,20,0,0,0,0,0
Magician's Shoes,0,7,0,20,0,0,0,0,0
Mammon's Sword,32,32,32,32,50,50,32,25,2
Mammon's Teardrop,8,6,8,6,0,0,12,1,1
Mana Bow,0,0,18,0,0,0,6,0,0
Manticore Boots,0,40,0,190,0,20,0,1,0
Manticore Eye,3,3,3,3,4,4,0,1,0
Manticore Hood,0,40,0,190,0,20,0,1,0
Manticore Robe,0,40,0,190,0,20,0,1,0
Mara's Blessing,0,0,0,0,0,0,0,0,0
Marketing Plans,0,0,0,0,0,0,0,0,0
Masamune,110,0,110,0,0,0,0,0,0
Medusa's Bow,277,0,0,40,0,0,12,2,1
Medusa's Chestplate,12,270,0,40,0,0,0,2,0
Menja's Battlerobe,0,128,20,58,0,0,0,6,0
Menja's Hood,0,110,20,45,0,0,0,1,3
Menja's Shield,0,0,20,90,0,0,0,5,0
Menja's Warstaff,90,0,132,0,0,60,36,1,2
Merlin's Ring,-110,0,64,0,0,24,0,0,0
Merlin's Scroll,0,0,0,0,0,80,0,-25,0
Meteor Armor,10,130,0,0,40,0,0,0,0
Meteor Hammer,130,0,20,0,50,0,0,0,0
Meteor Helmet,10,130,0,0,0,0,0,0,0
Meteor Leggings,10,130,0,0,0,0,0,0,0
Midnight Eye,0,0,0,0,50,50,0,0,0
Might,118,30,0,-10,0,0,0,17,0
Mightiest Mimic Head,0,0,0,0,0,0,0,0,0
Mighty Ensemble,238,10,0,0,96,0,0,29,0
Mighty Griffin Shield,0,0,0,0,0,0,0,28,0
Mighty Hands of Themis,30,0,30,0,0,0,0,0,0
Mighty Mimic Head,-50,-50,-50,-50,-100,-100,-50,0,0
Mighty Tempest,218,0,0,0,0,0,78,0,0
Mimic Head,0,0,0,0,0,0,0,0,0
Mimic King Head,-25,-25,-25,-25,-25,-25,-25,0,0
Mimic King of Kings Head,0,0,0,0,0,0,0,0,0
Minotaur Axe,44,0,0,0,0,0,0,0,0
Mirror,0,0,0,60,0,240,0,-100,0
Monoceros Cowl,0,45,0,45,0,0,45,0,0
Monoceros Essence,0,0,0,0,0,0,6,0,0
Monoceros Garb,0,45,0,45,0,0,45,0,0
Monoceros Hoofs,0,45,0,45,0,0,45,0,0
Monster Tome,0,0,0,0,0,0,0,0,0
Moon Boots,0,60,0,90,0,40,0,0,0
Moon Hat,0,60,0,90,0,40,0,0,0
Moon Robe,0,60,0,90,0,40,0,0,0
Moon Staff,0,0,150,0,0,40,0,0,0
Moondust,-15,-15,15,15,0,0,15,0,0
Morning Star,55,0,0,0,0,0,0,0,0
Morrigan's Scroll,0,0,64,0,0,130,0,-50,0
Mountain Acorn,3,0,3,0,0,18,0,0,0
Mullo's Blinders,0,70,0,70,0,0,0,3,0
Myrddin Harp,172,0,172,0,0,0,0,0,0
Mystic Katar,0,0,0,0,0,0,20,16,0
Mystic's Ring,50,0,-100,0,0,0,0,0,0
Mythril Amulet,30,0,0,0,0,0,0,0,0
Mythril Armor,0,55,0,0,0,0,0,0,0
Mythril Bow,60,0,0,0,0,0,0,0,0
Mythril Dagger,48,0,0,0,0,0,0,0,0
Mythril Hammer,60,0,0,0,0,0,0,0,0
Mythril Helmet,0,55,0,0,0,0,0,0,0
Mythril Leggings,0,55,0,0,0,0,0,0,0
Mythril Ring,0,40,0,0,0,0,0,0,0
Mythril Sword,45,0,0,0,0,0,0,0,0
Naga Halberd,176,0,0,0,0,0,0,0,0
Naga Staff,12,0,176,0,0,0,0,0,0
Nagamaki,222,0,0,0,0,0,60,26,2
Naggeneen's Belt,0,0,0,0,0,50,50,0,0
Naggeneen's Hat,0,155,0,80,0,0,0,0,0
Naggeneen's Song,162,0,162,0,0,70,0,0,0
Needles,20,-5,0,0,0,0,0,2,0
Nekromancer's Staff,0,0,272,0,0,232,0,0,0
Neman Cuirass,0,148,0,72,48,0,0,1,0
Neman Greaves,0,148,0,72,48,0,0,1,0
Neman Havoc,310,0,0,0,32,32,0,0,0
Neman Helmet,0,148,0,72,48,0,0,1,0
Neman Warsword,148,0,0,0,32,32,0,0,0
Neman's Protection,0,48,0,48,0,0,0,22,0
Nightbreak [bow],280,0,20,0,0,12,60,0,0
Nightbreak [staff],0,0,280,0,0,50,0,0,0
Nightbreak [sword],280,0,0,0,25,25,0,0,0
Niskus' Boots,0,98,0,98,0,-40,0,2,0
Nocturna Crested Shield,0,60,0,60,0,0,0,12,0
Nolan's Staff,0,0,135,0,0,60,0,0,0
North Pole,12,0,209,0,100,100,24,22,0
North Star,0,0,40,0,0,40,0,3,0
Nothren Armor,0,180,0,40,22,0,0,0,0
Nothren Boots,0,180,0,40,0,0,15,0,0
Nothren Cowl,0,180,0,40,0,0,15,0,0
Nothren Garb,0,180,0,40,0,0,15,0,0
Nothren Greaves,0,180,0,40,22,0,0,0,0
Nothren Helmet,0,180,0,40,22,0,0,0,0
Nothren Hood,0,180,0,40,0,30,0,0,0
Nothren Robe,0,180,0,40,0,30,0,0,0
Nothren Shield,0,0,0,0,0,0,0,22,0
Nothren Shoes,0,180,0,40,0,30,0,0,0
Nu Olympia Archistaff,0,0,144,0,0,0,72,2,0
Nu Olympia Boots,0,105,0,105,192,0,72,0,1
Nu Olympia Cowl,0,105,0,105,192,0,72,0,1
Nu Olympia Cuirass,0,144,0,67,192,0,0,0,0
Nu Olympia Garb,0,105,0,105,192,0,72,0,1
Nu Olympia Greaves,0,144,0,67,192,0,0,0,0
Nu Olympia Helmet,0,144,0,67,192,0,0,0,0
Nu Olympia Hood,0,67,0,144,192,0,0,0,0
Nu Olympia Shoes,0,67,0,144,192,0,0,0,0
Nu Olympia Vestment,0,67,0,144,192,0,0,0,0
Nu Olympia Warbow,153,0,0,0,0,0,144,2,4
Nu Olympia Warsword,144,0,0,0,0,0,0,2,2
Oceanic Boots,0,45,0,132,0,0,0,0,0
Ogma,0,75,0,75,0,0,0,22,0
Ogmios' Satin Robe,0,-40,0,105,0,0,0,3,0
Ogre Axe,55,0,0,0,0,0,0,0,0
Oisin Crown,0,178,0,178,0,0,0,0,0
Old Hallowed Blade,370,0,0,0,0,333,0,-50,0
Old Mace,14,0,0,0,0,0,0,0,0
Old Nothren Crown,0,303,0,303,0,75,0,3,0
Old Olympia Armor,0,96,0,112,30,30,0,1,0
Old Olympia Headdress,0,70,0,70,30,30,0,1,0
Old Olympia Helmet,0,96,0,112,30,30,0,1,0
Old Olympia Hood,0,112,0,96,30,30,0,1,0
Old Olympia Leggings,0,96,0,112,30,30,0,1,0
Old Olympia Legwraps,0,70,0,70,30,30,0,1,0
Old Olympia Mantle,0,70,0,70,30,30,0,1,0
Old Olympia Robe,0,112,0,96,30,30,0,1,0
Old Olympia Shoes,0,112,0,96,30,30,0,1,0
Old Spear,13,0,0,0,0,0,0,0,0
Olympian Tower Joist,0,0,190,0,0,40,0,25,0
Omega Myrddin,0,0,292,0,92,160,0,0,0
Omega Myrddin Cloak,0,265,0,165,0,0,82,0,0
Omega Myrddin Cowl,0,265,0,0,0,68,82,0,0
Omega Myrddin Harp,270,0,270,0,0,0,0,0,0
Omega Myrddin Hood,0,144,0,265,0,88,0,0,0
Omega Myrddin Robe,0,0,0,265,0,0,0,0,0
Omega Myrddin Shield,0,0,0,0,180,0,0,31,0
Omega Olympia Archistaff,0,0,240,0,0,0,120,2,0
Omega Olympia Boots,0,176,0,176,320,0,120,0,1
Omega Olympia Cowl,0,176,0,176,320,0,120,0,1
Omega Olympia Cuirass,0,240,0,112,320,0,0,0,0
Omega Olympia Garb,0,176,0,176,320,0,120,0,1
Omega Olympia Greaves,0,240,0,112,320,0,0,0,0
Omega Olympia Helmet,0,240,0,112,320,0,0,0,0
Omega Olympia Hood,0,112,0,240,320,0,0,0,0
Omega Olympia Shoes,0,112,0,240,320,0,0,0,0
Omega Olympia Vestment,0,112,0,240,320,0,0,0,0
Omega Olympia Warbow,256,0,0,0,0,0,240,2,4
Omega Olympia Warsword,240,0,0,0,0,0,0,2,2
Omega Riftlock,0,0,0,0,0,0,12,3,0
Ophion Banner,0,0,170,0,0,40,30,25,0
Orange Pinion,3,0,3,0,0,12,3,0,1
Orcish Axe,76,0,0,0,0,0,0,0,0
Orcish Blade,82,0,0,0,0,0,0,0,0
Orichalcum Armor,0,192,-25,22,0,0,0,0,0
Orichalcum Helmet,0,192,-25,22,0,0,0,0,0
Orichalcum Leggings,0,192,-25,22,0,0,0,0,0
Orichalcum Mortar,4,0,4,0,0,0,0,0,1
Ortanite Armor,0,280,0,-22,0,0,0,0,0
Ortanite Greaves,0,280,0,-22,0,0,0,0,0
Ortanite Helmet,0,280,0,-22,0,0,0,0,0
Oxen Axe,140,22,0,0,0,0,0,18,0
Pale Armor,0,182,0,0,50,0,0,3,0
Pale Beard,12,220,12,55,60,0,0,3,0
Pale Eye of Kerberos,0,0,0,0,24,24,4,1,1
Pale Helmet,0,182,0,0,50,0,0,3,0
Pale Leggings,0,182,0,0,50,0,0,3,0
Paleblade,185,0,32,0,20,0,0,0,0
Palm Tree Branch,0,0,146,0,0,60,-10,18,0
Parrying Dagger,0,0,0,0,0,0,32,-25,2
Perseus' Chestplate,7,20,0,130,0,0,0,0,2
Perseus' Cowl,7,20,0,130,0,0,0,0,2
Perseus' Legwear,7,20,0,130,0,0,0,0,2
Phantom Blinders,0,205,0,165,0,0,90,0,2
Phoenician Boots,0,113,0,14,0,0,18,0,0
Phoenician Cowl,0,113,0,14,0,0,18,0,0
Phoenician Cuirass,0,113,0,14,0,0,0,0,0
Phoenician Garb,0,113,0,14,0,0,18,0,0
Phoenician Greaves,0,113,0,14,0,0,0,0,0
Phoenician Helmet,0,113,0,14,0,0,0,0,0
Phoenician Hood,0,14,0,113,0,0,0,0,0
Phoenician Robe,0,14,0,113,0,0,0,0,0
Phoenician Shield,0,0,0,0,0,0,0,18,0
Phoenician Shoes,0,14,0,113,0,12,0,0,0
Phoenixsong,72,0,72,0,0,0,0,0,0
Pistachio,3,3,3,3,0,0,0,0,0
Pizza,24,0,24,0,0,0,0,12,0
Pizza Peel,155,24,0,-24,65,0,0,0,3
Pizza Slice,8,0,8,0,0,32,0,0,2
Pizza Stained Apron,0,130,0,40,0,0,0,2,0
Plagued Cuirass,0,310,0,122,48,0,0,1,0
Plagued Greaves,0,310,0,122,48,0,0,1,0
Plagued Helmet,0,310,0,122,48,0,0,1,0
Platinum Amulet,40,0,0,0,0,0,0,0,0
Poison Arrows,12,0,0,0,0,0,0,-25,0
Poison Dagger,78,0,0,0,0,0,0,0,0
Polished Aegis,0,18,0,0,64,0,0,34,0
Polished Mirror,0,0,0,120,0,360,0,-100,0
Pollux's Greataxe,226,60,0,0,0,0,0,0,0
Presents!,0,0,0,0,0,0,0,0,0
Psi Olympia Archistaff,0,0,216,0,0,0,108,2,0
Psi Olympia Boots,0,158,0,158,288,0,108,0,1
Psi Olympia Cowl,0,158,0,158,288,0,108,0,1
Psi Olympia Cuirass,0,216,0,100,288,0,0,0,0
Psi Olympia Garb,0,158,0,158,288,0,108,0,1
Psi Olympia Greaves,0,216,0,100,288,0,0,0,0
Psi Olympia Helmet,0,216,0,100,288,0,0,0,0
Psi Olympia Hood,0,100,0,216,288,0,0,0,0
Psi Olympia Shoes,0,100,0,216,288,0,0,0,0
Psi Olympia Vestment,0,100,0,216,288,0,0,0,0
Psi Olympia Warbow,230,0,0,0,0,0,216,2,4
Psi Olympia Warsword,216,0,0,0,0,0,0,2,2
Pumpkin,0,20,0,80,200,0,80,0,0
Pumpkinless Armor,0,20,0,80,300,0,80,4,0
Pumpkinless Leggings,0,20,0,80,300,0,80,4,0
Purrly's Favourite Staff,0,0,198,0,0,0,0,2,1
Purrly's Hood,0,150,0,150,0,0,0,2,0
Purrly's Legguards,0,40,0,270,0,0,0,1,0
Purrly's Less Favourite Staff,75,0,75,0,0,0,0,30,0
Purrly's Old Hat,0,120,0,120,0,0,0,2,0
Purrly's Old Robe,0,70,0,70,30,30,0,1,0
Purrly's Old Staff,60,0,60,0,0,0,0,24,0
Purrly's Robe,0,99,0,99,30,30,0,2,0
Qatvanga,0,0,240,0,0,160,0,19,0
Questing Axe,198,0,0,0,0,0,0,4,0
Questing Bow,198,0,0,0,0,0,0,4,0
Questing Staff,0,0,215,0,0,0,0,4,0
Ra's Cane,24,0,155,0,0,0,0,0,0
Racul Blade,190,0,56,0,0,0,0,0,0
Raging Bull,155,24,0,-24,65,0,0,0,3
Raging Bull's Eye,8,0,8,0,0,0,0,1,0
Ranger's Greatbow,105,0,0,0,0,0,12,0,0
Rapier,110,0,0,0,0,0,32,0,0
Raven Boots,0,310,0,122,0,0,48,0,0
Raven Garb,0,310,0,122,0,0,48,0,0
Raven Veil,0,310,0,122,0,0,48,0,0
Realm Boots,12,220,12,75,0,0,55,3,0
Realm Cowl,12,220,12,75,0,0,55,3,0
Realm Garb,12,220,12,75,0,0,55,3,0
Realm Katana,220,0,32,0,0,55,90,3,1
Realm Katar,12,0,12,0,0,0,12,0,1
Realmspikes,280,0,0,0,0,0,50,26,11
Reaper's Robe,0,70,0,100,0,0,0,0,0
Reaper's Scythe,115,0,0,0,0,0,0,0,0
Reaping Sickle,182,0,0,0,0,0,0,0,0
Red Crystal,0,0,0,0,50,0,0,0,0
Red Dagger,30,0,5,0,0,0,0,0,0
Red Eye of Kerberos,0,0,0,0,24,24,4,0,1
Red Feather,0,0,0,0,0,0,16,0,0
Red Gem,0,0,0,0,25,0,0,0,0
Red Pinion,0,6,0,6,12,0,12,1,0
Reinbow,132,0,0,0,0,0,99,0,0
Rhada Shade Greatshield,0,0,0,0,0,0,0,28,0
Rhada Shade Greatsword,185,0,0,0,0,0,0,20,0
Rhada Shadow Greatshield,0,0,0,0,0,0,0,21,0
Rhada Shadow Greatsword,135,0,0,0,0,0,0,17,0
Rhongomiant,0,0,190,0,0,100,0,0,0
Rift Summoner Boots,0,40,0,190,0,0,0,1,0
Rift Summoner Helmet,0,40,0,190,0,0,0,1,0
Rift Summoner Plate,0,40,0,190,0,0,0,1,0
Riftguard Armor,0,170,0,35,50,0,0,6,0
Riftguard Helmet,0,170,0,35,50,0,0,3,0
Riftguard Leggings,0,170,0,35,50,0,0,3,0
Riftrogue Boots,0,120,0,120,0,0,25,0,3
Riftrogue Chestplate,0,120,0,120,0,0,25,0,3
Riftrogue Helmet,0,120,0,120,0,0,25,0,3
Ring of Annwn,0,0,0,0,0,0,0,0,0
Ring of Dawn,0,0,0,0,0,0,122,0,0
Ring of Day,0,10,0,10,0,0,0,0,0
Ring of Dusk,0,0,0,0,0,180,0,0,0
Ring of Night,0,0,0,0,0,0,0,0,0
Ring of Restraint,0,0,0,0,0,0,0,0,0
Ring of Sacrifice,-25,-25,-25,-25,-100,-100,0,0,0
Robe of the North,0,280,0,122,0,0,0,0,0
Robe of Wolves,0,47,0,55,0,0,0,0,0
Rosa's Brooch,0,0,0,0,0,0,0,0,0
Rosewood Lute,70,0,70,0,0,0,0,0,0
Royal Boots,0,32,0,32,0,0,10,0,0
Royal Chestplate,0,32,0,32,0,0,10,0,0
Royal Dagger,70,0,0,0,0,0,15,0,0
Royal Helmet,0,40,0,0,0,0,0,0,0
Royal Hood,0,32,0,32,0,0,10,0,0
Royal Longbow,72,0,0,0,0,0,10,0,0
Royal Shield,0,0,0,0,0,0,10,9,0
Royalty,105,25,0,0,0,0,0,15,0
Ruby,3,3,3,3,5,5,2,0,0
Ruby Wand,5,0,20,0,0,0,0,0,0
Ruggiero's Armor,33,330,0,-120,0,0,30,2,0
Ruggiero's Helmet,33,330,0,-120,0,0,30,2,0
Rune Armor,0,25,0,30,0,0,0,0,0
Rune Helmet,0,25,0,30,0,0,0,0,0
Rune Leggings,0,25,0,30,0,0,0,0,0
Rune Shield,0,0,0,16,0,0,0,4,0
Rune Staff,7,0,55,0,0,0,0,0,0
Rune Sword,70,0,70,40,0,0,0,0,0
Runic Boots,0,45,0,55,0,20,0,0,0
Runic Hat,0,45,0,55,0,20,0,0,0
Runic Robe,0,45,0,60,0,30,0,0,0
Rusty Sword,5,0,0,0,0,0,0,0,0
Sabrina's Cowl,0,98,0,98,0,-40,0,2,0
Sage's Cane,0,0,18,0,0,6,0,0,0
Sala's Hood,18,80,0,0,0,0,0,0,3
Sala's Robe,18,80,0,0,0,0,0,0,3
Sand Mortar,4,0,3,0,0,0,8,0,0
Sandstorm,110,0,0,0,0,0,0,0,0
Sanguine Archistaff,0,0,199,0,75,0,0,26,0
Sanguine Staff,0,0,177,0,75,0,0,0,0
Sanguine Sword,177,0,0,0,75,0,0,0,0
Satis,135,30,0,0,0,0,0,2,2
Satis Antlers,0,142,0,142,0,0,0,0,0
Saturn's Eye,6,6,6,6,8,8,0,1,0
Scimitar,28,0,0,0,0,0,0,0,0
Scorcher,90,0,80,0,0,0,0,0,0
Scroll,0,0,6,0,0,0,0,-1,0
Scroll of Earth,0,0,12,0,0,0,0,-5,0
Scroll of Fire,0,0,12,0,0,0,0,-5,0
Scroll of Ice,0,0,12,0,0,0,0,-5,0
Scroll of Lightning,0,0,12,0,0,0,0,-5,0
Scroll of Poison,0,0,12,0,0,0,0,-5,0
Scythe,55,0,0,0,0,0,0,0,0
Sea Axe,115,0,48,0,0,0,0,0,0
Second Horseman's Armor,0,222,0,0,0,0,0,0,0
Second Horseman's Boots,0,195,0,195,0,0,0,0,0
Second Horseman's Cloak,0,0,0,222,0,0,0,0,0
Second Horseman's Hood,0,195,0,195,0,0,0,0,0
Second Horseman's Staff,0,0,217,0,-70,0,0,0,0
Sempre Forte,198,0,198,0,24,24,0,0,0
Sequana's Chestpiece,0,103,0,103,0,0,0,4,0
Serpent Arrows,20,0,0,0,0,40,0,30,2
Serpentslayer's Chestplate,20,210,-40,80,-500,400,0,1,0
Serpentslayer's Cowl,20,210,-40,80,-500,400,0,1,0
Serpentslayer's Legwear,20,210,-40,80,-500,400,0,1,0
Shadow Boots,0,156,0,40,0,0,20,0,0
Shadow Garb,0,156,0,40,0,0,20,0,0
Shadow Hood,0,156,0,40,0,0,20,0,0
Shadow Katana,188,0,25,0,0,25,20,0,1
Shaman's Charm,0,0,0,0,0,0,0,0,0
Sharpened Kerberos Claws,205,-10,0,0,0,0,20,8,0
Shiva's Bow,130,0,30,0,0,0,0,0,0
Short Sword,10,0,0,0,0,0,0,0,0
Shoulders of Eos,0,0,0,0,-250,0,0,3,0
Shoulders of Oceanus,0,30,0,-170,0,0,0,6,0
Shoulders of Prometheus,0,132,-150,-60,125,0,0,6,0
Shoulders of Selene,0,0,0,0,-200,0,0,3,0
Shoulders of Themis,12,60,12,60,0,0,0,0,0
Side-arm,8,0,0,0,0,0,0,-10,0
Sigma Olympia Archistaff,0,0,192,0,0,0,96,2,0
Sigma Olympia Boots,0,140,0,140,256,0,96,0,1
Sigma Olympia Cowl,0,140,0,140,256,0,96,0,1
Sigma Olympia Cuirass,0,192,0,89,256,0,0,0,0
Sigma Olympia Garb,0,140,0,140,256,0,96,0,1
Sigma Olympia Greaves,0,192,0,89,256,0,0,0,0
Sigma Olympia Helmet,0,192,0,89,256,0,0,0,0
Sigma Olympia Hood,0,89,0,192,256,0,0,0,0
Sigma Olympia Shoes,0,89,0,192,256,0,0,0,0
Sigma Olympia Vestment,0,89,0,192,256,0,0,0,0
Sigma Olympia Warbow,204,0,0,0,0,0,192,2,4
Sigma Olympia Warsword,192,0,0,0,0,0,0,2,2
Silk Crossbow,28,0,5,0,0,0,3,0,0
Silver Amulet,20,0,0,0,0,0,0,0,0
Silver Crossbow,55,0,0,0,0,0,0,0,0
Silver Dagger,60,0,0,0,0,0,0,0,0
Silver Kris,95,-24,0,0,0,0,0,5,2
Simple Hood,0,5,0,7,0,0,0,0,0
Simple Robe,0,4,0,7,0,0,0,0,0
Simple Shoes,0,8,0,10,0,0,0,0,0
Ski Boots,0,56,0,120,160,0,0,0,0
Ski Helmet,0,112,0,112,0,30,0,0,0
Ski Pole,0,0,0,0,0,0,0,11,0
Ski Stick,90,0,132,0,0,60,36,1,2
Ski Suit,0,128,20,58,0,0,0,6,0
Skyshard Dagger,310,35,0,0,60,0,0,0,0
Skyshard Lute,260,0,260,0,0,0,0,0,0
Skyshard Quarterstaff,0,0,310,0,60,0,0,0,0
Skyshard Staff,0,0,310,35,0,60,0,0,0
Skyshard Sword,310,35,0,0,70,0,0,0,0
Sleighblade,132,0,0,0,0,45,45,5,0
Smelly Shoes,0,88,0,182,0,0,1,0,0
Snakeskin Armor,0,12,0,12,0,0,2,0,0
Snakeskin Cowl,0,10,0,8,0,0,1,0,0
Solar Boots,0,100,0,30,0,0,30,0,0
Solar Bow,130,0,20,0,0,40,0,0,0
Solar Garb,0,100,0,30,0,0,30,0,0
Solar Hood,0,100,0,30,0,0,30,0,0
Solarite Mortar,4,0,4,0,0,0,0,0,1
Sorcerer's Scroll,0,0,24,0,0,80,0,-15,0
Soul of Achlys,8,0,0,0,0,0,0,0,2
Soul of Charon,0,0,0,0,0,30,0,0,0
Soul of Rhada,0,16,0,16,0,0,0,1,0
Spear,26,0,0,0,0,0,0,0,0
Spectral Armor,0,135,0,0,165,0,0,-10,0
Spectral Boots,0,115,0,55,115,0,12,-10,0
Spectral Cowl,0,115,0,55,115,0,12,-10,0
Spectral Garb,0,115,0,55,115,0,12,-10,0
Spectral Heavy Boots,0,135,0,0,165,0,0,-10,0
Spectral Helmet,0,135,0,0,165,0,0,-10,0
Spectral Hood,0,55,0,115,115,0,12,-10,0
Spectral Robe,0,55,0,115,115,0,12,-10,0
Spectral Shoes,0,55,0,115,115,0,12,-10,0
Spellsword's Ring,-100,0,50,0,0,0,0,0,0
Spelunking Staff,0,0,168,0,0,15,0,0,0
Spiked Greatshield,0,0,0,0,0,0,0,35,0
Spine of Eos,30,30,60,30,30,30,90,0,0
Spine of Oceanus,30,30,60,60,30,30,30,0,0
Spine of Prometheus,60,30,30,30,30,30,90,1,0
Spine of Selene,30,30,30,90,30,30,90,0,0
Spine of Themis,30,60,30,60,30,30,30,1,0
Spirit of the Wood,140,0,65,0,0,0,10,0,0
Spiritgarm Grimoire,0,0,24,12,0,0,0,19,0
Spore,2,0,2,8,0,0,0,0,0
Staff,1,0,5,0,0,0,0,0,0
Staff of the Chimera,0,0,232,0,0,0,0,0,0
Staff of Tiamat,0,0,170,0,0,0,0,0,0
Staff of Typhon,0,0,180,0,0,0,0,0,0
Staff of Wolves,0,0,68,0,0,0,0,0,0
Staff of Zaltys,0,0,167,0,0,60,0,1,0
Stardust,-30,30,-30,30,0,0,0,1,0
Steady Hands of Eos,0,-135,135,-135,0,0,0,-4,0
Steady Hands of Prometheus,45,0,0,-90,0,0,0,0,12
Steady Hands of Selene,90,0,90,0,0,0,0,0,0
Steady Pendant,0,0,0,0,0,0,0,0,0
Steel Armor,0,26,0,4,0,0,0,0,0
Steel Belt,0,10,0,0,0,0,40,0,0
Steel Leggings,0,26,0,4,0,0,0,0,0
Steel Ring,0,10,0,0,0,0,0,0,0
Steelguard,30,10,0,0,0,0,0,4,0
Stilettos,162,-22,0,-22,0,0,22,7,0
Stone Dagger,88,0,0,0,0,0,10,0,0
Stone Pendant,0,0,0,0,0,0,0,0,0
Stonewarg Grimoire,0,0,24,12,0,0,0,19,0
Storm Arrows,12,0,0,0,0,0,0,-25,0
Storm Belt,0,0,0,0,0,0,0,0,0
